Genre,Title,price,Stock,Star,UPC,Type,Tax,Number of reviews,desc
Sequential Art,orange: The Complete Collection 1 (orange: The Complete Collection #1),48.41,16,1,11809b1d323b3057,Books,0,0,A Plea From the FutureOn the day that Naho begins 11th grade  she recieves a letter from herself ten years in the future. At first  she writes it off as a prank||Fore More You should read this books. Thanks
Sequential Art,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",46.91,16,2,460089f796fb3f82,Books,0,0,What a mystery!Jo  April  Mal||Fore More You should read this books. Thanks
Sequential Art,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",45.61,16,3,b6ee99bcf06fc91f,Books,0,0,FRIENDSHIP TO THE MAX!At Miss Qiunzilla Thiskwin Penniquiqul Thistle Crumpet's camp for hard-core lady-types  things are not what they seem. Three-eyed foxes. Secret caves. Anagrams. Luckily  Jo||Fore More You should read this books. Thanks
Sequential Art,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),19.92,16,2,57e5a4d515c8ce44,Books,0,0,This New York Times Bestselling series continues with Jo  April  Mal||Fore More You should read this books. Thanks
Sequential Art,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",29.17,16,2,8d4eefad7a2b3915,Books,0,0,From superstar writer and artist Skottie Young (Rocket Raccoon  Wizard of OZ  Fortunately||Fore More You should read this books. Thanks
Sequential Art,I am a Hero Omnibus Volume 1,54.63,16,3,1c89ae5bb804e4de,Books,0,0,The zombie apocalypse has never been more surreal! A mentally unhinged manga artist witnesses the beginning of a zombie outbreak in Tokyo  and he's certain of only two things: he's destined to be the city's hero  and he possesses something very rare in Japan--an actual firearm! Kengo Hanazawa's award-winning series comes to Dark Horse||Fore More You should read this books. Thanks
Sequential Art,"Giant Days, Vol. 2 (Giant Days #5-8)",22.11,16,2,f2df3bb043a8abb0,Books,0,0,Susan  Esther  and Daisy started at university three weeks ago and became fast friends. Now||Fore More You should read this books. Thanks
Sequential Art,Danganronpa Volume 1,51.99,16,4,09b6cc87e62c2c58,Books,0,0,Each year  the elite Hope's Peak Academy selects only the most gifted and talented students to enroll...plus one ordinary student  chosen by lottery. Makoto Naegi was that lucky person--or so he thought! When he shows up for class||Fore More You should read this books. Thanks
Sequential Art,"Codename Baboushka, Volume 1: The Conclave of Death",36.72,16,4,8754c83ab2a7ae71,Books,0,0,"""What if the sexy Russian femme fatale was actually the main character?"" Mysterious young heiress Contessa Annika Malikova has been part of Manhattan high society for several years... but if they knew the truth  her dinner companions would faint! The white-haired Contessa is in fact the notorious criminal ""BABOUSHKA"" -- a former Moscow gang leader  now living in exile! But ""What if the sexy Russian femme fatale was actually the main character?"" Mysterious young heiress Contessa Annika Malikova has been part of Manhattan high society for several years... but if they knew the truth||Fore More You should read this books. Thanks"
Sequential Art,Camp Midnight,17.08,16,4,7b599c8bfcdd8d30,Books,0,0,"Ben 10 and Big Hero 6 creator Steven T. Seagle returns to comics with New Yorker Magazine cartoonist Jason Adam Katzenstein for a new graphic novel! Reluctant Skye is accidentally sent to the wrong summer camp. Not wanting to please her ""step monster "" Skye is dead-set on not fitting in. That won't be a problem  as everyone at Camp Midnight-with the exception of fellow cam Ben 10 and Big Hero 6 creator Steven T. Seagle returns to comics with New Yorker Magazine cartoonist Jason Adam Katzenstein for a new graphic novel! Reluctant Skye is accidentally sent to the wrong summer camp. Not wanting to please her ""step monster||Fore More You should read this books. Thanks"
Sequential Art,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",37.92,16,2,bdf415fd484ea8a7,Books,0,0,Eisner Award-nominated writer Kelly Sue DeConnick (Pretty Deadly  Captain Marvel) and Valentine De Landro (X-Factor) team up to bring you the premiere volume of Bitch Planet  a deliciously vicious riff on women-in-prison sci-fi exploitation.In a future just a few years down the road in the wrong direction||Fore More You should read this books. Thanks
Sequential Art,The Shadow Hero (The Shadow Hero),33.14,15,1,d6361d16212664ed,Books,0,0,A VIBRANT HOMAGE TO A CLASSIC COMIC FROM TWO MASTERS OF THE MODERN GRAPHIC NOVEL. The Shadow Hero is based on golden-age comic series The Green Turtle  whose hero solved crimes and fought injustice just like any other comics hero. But this mysterious masked crusader was hiding more than your run-of-the-mill secret identity...The Green Turtle was the first Asian American su A VIBRANT HOMAGE TO A CLASSIC COMIC FROM TWO MASTERS OF THE MODERN GRAPHIC NOVEL. The Shadow Hero is based on golden-age comic series The Green Turtle  whose hero solved crimes and fought injustice just like any other comics hero. But this mysterious masked crusader was hiding more than your run-of-the-mill secret identity...The Green Turtle was the first Asian American superhero.Now||Fore More You should read this books. Thanks
Sequential Art,"Fables, Vol. 1: Legends in Exile (Fables #1)",41.62,15,4,65d034adf80834b7,Books,0,0,When a savage creature known only as the Adversary conquered the fabled lands of legends and fairy tales  all of the infamous inhabitants of folklore were forced into exile. Disguised among the normal citizens of modern-day New York  these magical characters have created their own peaceful and secret society within an exclusive luxury apartment building called Fabletown. B When a savage creature known only as the Adversary conquered the fabled lands of legends and fairy tales||Fore More You should read this books. Thanks
Sequential Art,Batman: The Long Halloween (Batman),36.5,15,2,7edc0527cf782e19,Books,0,0,Taking place during Batman's early days of crime fighting  this new edition of the classic mystery tells the story of a mysterious killer who murders his prey only on holidays. Working with District Attorney Harvey Dent and Lieutenant James Gordon  Batman races against the calendar as he tries to discover who Holiday is before he claims his next victim each month. A myster Taking place during Batman's early days of crime fighting||Fore More You should read this books. Thanks
Sequential Art,Batman: The Dark Knight Returns (Batman),15.38,15,5,47271d8e08b5d31c,Books,0,0,This masterpiece of modern comics storytelling brings to vivid life a dark world and an even darker man. Together with inker Klaus Janson and colorist Lynn Varley  writer/artist Frank Miller completely reinvents the legend of Batman in his saga of a near-future Gotham City gone to rot  ten years after the Dark Knight's retirement. Crime runs rampant in the streets||Fore More You should read this books. Thanks
Sequential Art,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",37.34,14,4,047097293bb4d1c0,Books,0,0,Following the New York Times #1 bestselling original graphic novels Batman: Earth One  Volume One and Superman: Earth One Volumes One and Two comes Wonder Woman: Earth One  Volume One!Critically acclaimed||Fore More You should read this books. Thanks
Sequential Art,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.9,14,1,92275cedf6d8ee15,Books,0,0,The teenagers of Gotham City have adopted the âRâ and made it their own. A new Robin? No  hundreds of new Robins! The Boy Wonder has inspired a movement in Gotham  where different people of all creeds||Fore More You should read this books. Thanks
Sequential Art,Through the Woods,25.38,14,2,6e44bcbeac7f4360,Books,0,0,'It came from the woods. Most strange things do.'Five mysterious  spine-tingling stories follow journeys into (and out of?) the eerie abyss.These chilling tales spring from the macabre imagination of acclaimed and award-winning comic creator Emily Carroll.Come take a walk in the woods and see what awaits you there...||Fore More You should read this books. Thanks
Sequential Art,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),11.89,14,5,ac8e3949d284e9a9,Books,0,0,"Superman is going through some changes. First  there's his new ""solar flare"" power  which releases tremendous amounts of energy but leaves him functionally human - fragile||Fore More You should read this books. Thanks"
Sequential Art,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",35.43,14,4,394f6d30cafc3edb,Books,0,0,The Kobayashi twins  Megumu and Mitsuru  were named after historical figures||Fore More You should read this books. Thanks
Sequential Art,Robin War,47.82,14,3,85b2176b3b194030,Books,0,0,Itâs Robins vs. cops! Robins vs. Robins! Robins vs. Batman! Robins vs. the Court of Owlsâ½Collecting: Robin War 1-2  Grayson 15  Detective Comics 47||Fore More You should read this books. Thanks
Sequential Art,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",25.48,14,2,31e2e2d9cca3778f,Books,0,0,Red Hood and Arsenal are open for business! After working for the mysterious Tara Battleworth as on-staff outlaws  Roy and Jason have decided to branch out on their own as freelance problem solvers  investigators||Fore More You should read this books. Thanks
Sequential Art,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",38.39,14,2,71e36f33981ddb74,Books,0,0,Naruto is a young shinobi with an incorrigible knack for mischief. Heâs got a wild sense of humor  but Naruto is completely serious about his mission to be the worldâs greatest ninja!Itâs Deidara vs. Sasuke  but even Deidaraâs Ultimate Art may be no match for the all-powerful new Sasuke. The battle culminates in a giant explosion||Fore More You should read this books. Thanks
